timestamp,open,high,low,close,volume
2025-04-09 15:34:00-04:00,541.92,542.57,541.12,542.48,658630.0
2025-04-09 15:35:00-04:00,542.4916,542.58,541.53,541.88,497820.0
2025-04-09 15:36:00-04:00,541.92,542.19,540.52,540.55,723349.0
2025-04-09 15:37:00-04:00,540.565,541.06,540.26,540.5,474618.0
2025-04-09 15:38:00-04:00,540.47,541.06,539.54,540.96,623584.0
2025-04-09 15:39:00-04:00,540.97,542.11,540.84,541.77,666486.0
2025-04-09 15:40:00-04:00,541.7857,541.91,541.32,541.35,519461.0
2025-04-09 15:41:00-04:00,541.34,541.92,541.19,541.65,540473.0
2025-04-09 15:42:00-04:00,541.62,541.78,541.03,541.34,341765.0
2025-04-09 15:43:00-04:00,541.34,541.96,541.12,541.9,400398.0
2025-04-09 15:44:00-04:00,541.94,541.99,540.85,541.74,582256.0
2025-04-09 15:45:00-04:00,541.8,541.95,541.18,541.61,470978.0
2025-04-09 15:46:00-04:00,541.6,541.69,540.9,541.13,578278.0
2025-04-09 15:47:00-04:00,541.14,542.04,540.39,541.96,739324.0
2025-04-09 15:48:00-04:00,541.92,542.69,541.9,542.3001,855293.0
2025-04-09 15:49:00-04:00,542.27,543.12,542.22,543.045,1377741.0
2025-04-09 15:50:00-04:00,543.045,545.17,543.045,545.12,1363921.0
2025-04-09 15:51:00-04:00,545.17,545.2,544.21,544.87,1169341.0
2025-04-09 15:52:00-04:00,544.89,546.33,544.8525,545.76,1443597.0
2025-04-09 15:53:00-04:00,545.78,546.015,544.7,544.86,1385227.0
2025-04-09 15:54:00-04:00,544.86,545.32,543.97,544.09,1588768.0
2025-04-09 15:55:00-04:00,544.09,545.12,543.52,543.74,1591965.0
2025-04-09 15:56:00-04:00,543.71,543.89,541.83,542.55,1209825.0
2025-04-09 15:57:00-04:00,542.54,543.89,542.54,543.6599,1419563.0
2025-04-09 15:58:00-04:00,543.64,544.22,543.25,543.585,2242459.0
2025-04-09 15:59:00-04:00,543.59,544.56,542.66,543.37,4637786.0
2025-04-09 16:00:00-04:00,543.35,548.62,541.8,544.3,1224688.0
